year,ecode_dest,economy_dest,region_dest,ecode_source,economy_source,value,share,rank,value_million
2021,BES,"Bonaire, Sint Eustatius and Saba",,USA,United States,0.12,0.8064555698468523,1,120.0
2021,BES,"Bonaire, Sint Eustatius and Saba",,ESP,Spain,0.026049807,0.1750667662382127,2,26.049807
2021,BES,"Bonaire, Sint Eustatius and Saba",,DEU,Germany,0.0011326003,0.007611598502876799,3,1.1326003
2021,BES,"Bonaire, Sint Eustatius and Saba",,ITA,Italy,0.0010034839,0.006743876503388682,4,1.0034839
2021,BES,"Bonaire, Sint Eustatius and Saba",,RUS,Russian Federation,0.0005,0.003360231541028552,5,0.5
2021,BES,"Bonaire, Sint Eustatius and Saba",,OTH,Others,0.0001133786999999,0.0007619573676409556,6,0.1133786999999
2021,BFA,Burkina Faso,Sub-Saharan Africa,CAN,Canada,1.2600078,0.4952319906413493,1,1260.0077999999999
2021,BFA,Burkina Faso,Sub-Saharan Africa,FRA,France,0.45983572,0.180733293066597,2,459.83572
2021,BFA,Burkina Faso,Sub-Saharan Africa,CIV,Côte d'Ivoire,0.38966397,0.15315307059552413,3,389.66397
2021,BFA,Burkina Faso,Sub-Saharan Africa,MLI,Mali,0.15621236,0.0613975230991293,4,156.21236
2021,BFA,Burkina Faso,Sub-Saharan Africa,MAR,Morocco,0.12833499,0.05044063422991323,5,128.33499
2021,BFA,Burkina Faso,,OTH,Others,0.1502230414999998,0.05904348836748703,6,150.2230414999998
2021,BGD,Bangladesh,South Asia,CHN,China,2.20448,0.3294825177767701,1,2204.48
2021,BGD,Bangladesh,South Asia,GBR,United Kingdom,1.0966715,0.16390898851158872,2,1096.6715
2021,BGD,Bangladesh,South Asia,BHR,Bahrain,0.6304657,0.09422967149073423,3,630.4657
2021,BGD,Bangladesh,South Asia,KOR,"Korea, Rep.",0.5931647299999999,0.08865465266039066,4,593.16473
2021,BGD,Bangladesh,South Asia,USA,United States,0.522,0.07801834186723126,5,522.0
2021,BGD,Bangladesh,,OTH,Others,1.64395242178,0.24570582769328506,6,1643.95242178
2021,BGR,Bulgaria,Europe & Central Asia,AUT,Austria,3.6277188,0.13396908903584545,1,3627.7187999999996
2021,BGR,Bulgaria,Europe & Central Asia,RUS,Russian Federation,2.7275500000000004,0.10072649203122368,2,2727.55
2021,BGR,Bulgaria,Europe & Central Asia,DEU,Germany,2.5891243,0.09561452885255908,3,2589.1243
2021,BGR,Bulgaria,Europe & Central Asia,ITA,Italy,2.5319563,0.09350335505320033,4,2531.9563
2021,BGR,Bulgaria,Europe & Central Asia,CHE,Switzerland,2.5218992,0.09313195346459252,5,2521.8992
2021,BGR,Bulgaria,,OTH,Others,13.080526258499999,0.48305458156257886,6,13080.526258499998
2021,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",KWT,Kuwait,4.2205586,0.5754840041754745,1,4220.5586
2021,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,0.806,0.10990016993613888,2,806.0
2021,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",IND,India,0.43877393,0.059827952196709056,3,438.77392999999995
2021,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,0.27772153,0.037868043848541554,4,277.72153
2021,BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",PAK,Pakistan,0.21657745,0.02953089151282335,5,216.57745
2021,BHR,Bahrain,,OTH,Others,1.3742970950999998,0.18738893833031264,6,1374.2970950999998
2021,BHS,"Bahamas, The",Latin America & Caribbean,BRA,Brazil,62.01624,0.3960176230975388,1,62016.240000000005
2021,BHS,"Bahamas, The",Latin America & Caribbean,USA,United States,41.881,0.2674398524152387,2,41881.0
2021,BHS,"Bahamas, The",Latin America & Caribbean,CYP,Cyprus,24.874621,0.15884207562200037,3,24874.621000000003
2021,BHS,"Bahamas, The",Latin America & Caribbean,CAN,Canada,15.38904,0.09826992159719693,4,15389.039999999999
2021,BHS,"Bahamas, The",Latin America & Caribbean,RUS,Russian Federation,4.98235,0.03181583411764439,5,4982.35
2021,BHS,"Bahamas, The",,OTH,Others,7.4564465461000005,0.047614693150380846,6,7456.446546100001
2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,HRV,Croatia,1.4139938,0.26389901450010156,1,1413.9938000000002
2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,AUT,Austria,1.405557,0.2623244225849641,2,1405.557
2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,DEU,Germany,0.77809644,0.14521908349388615,3,778.09644
2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,SVN,Slovenia,0.6285932000000001,0.11731672798103163,4,628.5932
2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,ITA,Italy,0.36341293,0.06782513055120495,5,363.41293
2021,BIH,Bosnia and Herzegovina,,OTH,Others,0.7684333309999997,0.14341562088881168,6,768.4333309999996
2021,BLR,Belarus,Europe & Central Asia,RUS,Russian Federation,4.61848,0.5623216812020865,1,4618.48
2021,BLR,Belarus,Europe & Central Asia,ITA,Italy,1.1006508,0.13400941614393078,2,1100.6508
2021,BLR,Belarus,Europe & Central Asia,CHN,China,0.6460499999999999,0.07865962873945712,3,646.05
2021,BLR,Belarus,Europe & Central Asia,AUT,Austria,0.59235,0.07212140095010824,4,592.35
2021,BLR,Belarus,Europe & Central Asia,DEU,Germany,0.3828188999999999,0.04661000317072573,5,382.8188999999999
2021,BLR,Belarus,,OTH,Others,0.8728850984999998,0.1062778697936916,6,872.8850984999998
2021,BLZ,Belize,Latin America & Caribbean,GBR,United Kingdom,0.8809213,0.33775330721589697,1,880.9213
2021,BLZ,Belize,Latin America & Caribbean,THA,Thailand,0.5221987,0.20021577177080632,2,522.1987
2021,BLZ,Belize,Latin America & Caribbean,BRA,Brazil,0.4853436,0.18608518835458898,3,485.3436
2021,BLZ,Belize,Latin America & Caribbean,CHN,China,0.44792,0.17173663682345353,4,447.91999999999996
2021,BLZ,Belize,Latin America & Caribbean,USA,United States,0.124,0.047542737466753526,5,124.0
2021,BLZ,Belize,,OTH,Others,0.1477960422999997,0.05666635836850068,6,147.7960422999997
2021,BMU,Bermuda,North America,USA,United States,225.962,0.44470751094759586,1,225962.0
2021,BMU,Bermuda,North America,CAN,Canada,88.642055,0.17445317196842786,2,88642.055
2021,BMU,Bermuda,North America,HKG,"Hong Kong SAR, China",68.42780499999999,0.13467024916206022,3,68427.805
2021,BMU,Bermuda,North America,SGP,Singapore,30.686838,0.060393638513697445,4,30686.838000000003
2021,BMU,Bermuda,North America,FRA,France,25.72362,0.05062571150353509,5,25723.62
2021,BMU,Bermuda,,OTH,Others,68.6714296597,0.13514971790468353,6,68671.42965969999
2021,BOL,Bolivia,Latin America & Caribbean,ESP,Spain,1.6932374,0.5220292595553033,1,1693.2374
2021,BOL,Bolivia,Latin America & Caribbean,FRA,France,0.5549742,0.1710999123326102,2,554.9742
2021,BOL,Bolivia,Latin America & Caribbean,CHN,China,0.30751,0.09480609015950826,3,307.51
2021,BOL,Bolivia,Latin America & Caribbean,USA,United States,0.163,0.05025330134304525,4,163.0
2021,BOL,Bolivia,Latin America & Caribbean,BRA,Brazil,0.1540963,0.047508268710112295,5,154.09629999999999
2021,BOL,Bolivia,,OTH,Others,0.3707500973999999,0.1143031678994207,6,370.7500973999999
2021,BRA,Brazil,Latin America & Caribbean,USA,United States,71.664,0.20577434000547956,1,71664.0
2021,BRA,Brazil,Latin America & Caribbean,NLD,Netherlands,58.557703,0.16814122414408755,2,58557.702999999994
2021,BRA,Brazil,Latin America & Caribbean,ESP,Spain,42.1803,0.12111553072300081,3,42180.3
2021,BRA,Brazil,Latin America & Caribbean,FRA,France,31.898555,0.09159276766931082,4,31898.555
2021,BRA,Brazil,Latin America & Caribbean,JPN,Japan,19.820877,0.056913204440232054,5,19820.877
2021,BRA,Brazil,,OTH,Others,124.1435624632,0.3564629330178891,6,124143.5624632
2021,BRB,Barbados,Latin America & Caribbean,CAN,Canada,67.43257000000001,0.5904115221921871,1,67432.57
2021,BRB,Barbados,Latin America & Caribbean,USA,United States,43.692,0.38254897043996744,2,43692.0
2021,BRB,Barbados,Latin America & Caribbean,TTO,Trinidad and Tobago,1.2373043,0.010833321571133035,3,1237.3043
2021,BRB,Barbados,Latin America & Caribbean,GBR,United Kingdom,1.0901671,0.009545049476163256,4,1090.1671
2021,BRB,Barbados,Latin America & Caribbean,CHN,China,0.3546,0.003104730040236484,5,354.6
2021,BRB,Barbados,,OTH,Others,0.40618722099999993,0.003556406280312677,6,406.1872209999999
2021,BRN,Brunei Darussalam,East Asia & Pacific,GBR,United Kingdom,1.3634031,0.7112698055530228,1,1363.4031
2021,BRN,Brunei Darussalam,East Asia & Pacific,DEU,Germany,0.29674127,0.1548060917658593,2,296.74127
2021,BRN,Brunei Darussalam,East Asia & Pacific,CHN,China,0.09628,0.05022803371845424,3,96.28
2021,BRN,Brunei Darussalam,East Asia & Pacific,SGP,Singapore,0.0736110099999999,0.038401914128889346,4,73.6110099999999
2021,BRN,Brunei Darussalam,East Asia & Pacific,ITA,Italy,0.040662617,0.02121316262730152,5,40.662617
2021,BRN,Brunei Darussalam,,OTH,Others,0.046159838599999996,0.02408099220647284,6,46.15983859999999
2021,BTN,Bhutan,South Asia,IND,India,0.06153225,0.9674083507257655,1,61.53225
2021,BTN,Bhutan,South Asia,USA,United States,0.002,0.03144394527181325,2,2.0
2021,BTN,Bhutan,South Asia,KOR,"Korea, Rep.",7.3e-05,0.0011477040024211837,3,0.073
2021,BVT,Bouvet Island,,THA,Thailand,0.0395638,0.9913271222103885,1,39.5638
2021,BVT,Bouvet Island,,GRC,Greece,0.00034613398,0.008672877789611415,2,0.34613397999999995
2021,BWA,Botswana,Sub-Saharan Africa,ZAF,South Africa,1.5694663,0.7268690552163447,1,1569.4663
2021,BWA,Botswana,Sub-Saharan Africa,CHN,China,0.15352,0.07109992572431356,2,153.51999999999998
2021,BWA,Botswana,Sub-Saharan Africa,CAN,Canada,0.12980956,0.060118877503294844,3,129.80955999999998
2021,BWA,Botswana,Sub-Saharan Africa,NGA,Nigeria,0.10526804,0.04875293007519586,4,105.26804
2021,BWA,Botswana,Sub-Saharan Africa,FRA,France,0.08721023,0.04038979204924637,5,87.21023
2021,BWA,Botswana,,OTH,Others,0.1139405025899999,0.05276941943160468,6,113.9405025899999
2021,CAF,Central African Republic,Sub-Saharan Africa,GBR,United Kingdom,0.48631076,0.5972142112218779,1,486.31076
2021,CAF,Central African Republic,Sub-Saharan Africa,FRA,France,0.24577426,0.3018232227157399,2,245.77426
2021,CAF,Central African Republic,Sub-Saharan Africa,MAR,Morocco,0.0337269939999999,0.04141845456718858,3,33.7269939999999
2021,CAF,Central African Republic,Sub-Saharan Africa,DNK,Denmark,0.0187465699999999,0.02302173617475719,4,18.7465699999999
2021,CAF,Central African Republic,Sub-Saharan Africa,TGO,Togo,0.016867523,0.020714171415232276,5,16.867523
2021,CAF,Central African Republic,,OTH,Others,0.012872600000000001,0.015808203905204044,6,12.872600000000002
2021,CAN,Canada,North America,USA,United States,398.107,0.5462505571608328,1,398107.0
2021,CAN,Canada,North America,NLD,Netherlands,70.46133,0.0966813966365658,2,70461.33
2021,CAN,Canada,North America,GBR,United Kingdom,55.354793,0.07595341583486993,3,55354.793
2021,CAN,Canada,North America,CHE,Switzerland,36.754082,0.050431009177017566,4,36754.081999999995
2021,CAN,Canada,North America,JPN,Japan,22.59327,0.031000676515572766,5,22593.27
2021,CAN,Canada,,OTH,Others,145.52878164366,0.19968294467514122,6,145528.78164366
2021,CHE,Switzerland,Europe & Central Asia,NLD,Netherlands,320.98572,0.3540390412820282,1,320985.72000000003
2021,CHE,Switzerland,Europe & Central Asia,USA,United States,209.802,0.2314062411843495,2,209802.0
2021,CHE,Switzerland,Europe & Central Asia,GBR,United Kingdom,68.32935,0.07536552581038232,3,68329.35
2021,CHE,Switzerland,Europe & Central Asia,DEU,Germany,65.088273,0.07179070075647889,4,65088.273
2021,CHE,Switzerland,Europe & Central Asia,FRA,France,51.98749,0.05734087210564703,5,51987.49
2021,CHE,Switzerland,,OTH,Others,190.4464993111,0.2100576188611141,6,190446.49931110002
2021,CHI,Channel Islands,Europe & Central Asia,BHR,Bahrain,0.0076613474,0.9810584024821586,1,7.6613473999999995
2021,CHI,Channel Islands,Europe & Central Asia,KAZ,Kazakhstan,0.00014792,0.01894159751784143,2,0.14792
2021,CHL,Chile,Latin America & Caribbean,USA,United States,27.806,0.2755660313061369,1,27806.0
2021,CHL,Chile,Latin America & Caribbean,ESP,Spain,18.630143,0.18463045994302693,2,18630.143
2021,CHL,Chile,Latin America & Caribbean,ITA,Italy,12.94519,0.1282908233044627,3,12945.19
2021,CHL,Chile,Latin America & Caribbean,CAN,Canada,11.616013,0.11511826951055504,4,11616.013
2021,CHL,Chile,Latin America & Caribbean,BEL,Belgium,4.777986299999999,0.047351317065600695,5,4777.9863
2021,CHL,Chile,,OTH,Others,25.129702577499998,0.2490430988702177,6,25129.702577499997
2021,CHN,China,East Asia & Pacific,HKG,"Hong Kong SAR, China",984.9577,0.5358174439272511,1,984957.7000000001
2021,CHN,China,East Asia & Pacific,SGP,Singapore,153.75461,0.08364257888661752,2,153754.61000000002
2021,CHN,China,East Asia & Pacific,JPN,Japan,144.75194,0.07874512224668206,3,144751.94
2021,CHN,China,East Asia & Pacific,USA,United States,116.003,0.06310568560243034,4,116003.0
2021,CHN,China,East Asia & Pacific,DEU,Germany,112.68807,0.06130236215067422,5,112688.06999999999
2021,CHN,China,,OTH,Others,326.07841270716,0.17738680718634486,6,326078.41270716
2021,CIV,Côte d'Ivoire,Sub-Saharan Africa,FRA,France,3.5291826,0.4446907862044666,1,3529.1826
2021,CIV,Côte d'Ivoire,Sub-Saharan Africa,MAR,Morocco,1.1701005,0.14743723129634592,2,1170.1005
2021,CIV,Côte d'Ivoire,Sub-Saharan Africa,CHN,China,0.7931900000000001,0.09994503676560144,3,793.19
2021,CIV,Côte d'Ivoire,Sub-Saharan Africa,CAN,Canada,0.6195103000000001,0.0780607164868049,4,619.5103
2021,CIV,Côte d'Ivoire,Sub-Saharan Africa,BEL,Belgium,0.5445540999999999,0.06861594264345112,5,544.5541
2021,CIV,Côte d'Ivoire,,OTH,Others,1.2797245262999999,0.16125028660333005,6,1279.7245263
2021,CMR,Cameroon,Sub-Saharan Africa,FRA,France,1.1473241,0.43605004440788714,1,1147.3241
2021,CMR,Cameroon,Sub-Saharan Africa,CHN,China,0.43355,0.16477427498737232,2,433.55
2021,CMR,Cameroon,Sub-Saharan Africa,MAR,Morocco,0.22380501,0.08505895112741693,3,223.80501
2021,CMR,Cameroon,Sub-Saharan Africa,ITA,Italy,0.17376581,0.06604113795489215,4,173.76581
2021,CMR,Cameroon,Sub-Saharan Africa,NGA,Nigeria,0.1524058499999999,0.057923107917389464,5,152.4058499999999
2021,CMR,Cameroon,,OTH,Others,0.5003245152999999,0.19015248360504197,6,500.32451529999986
2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,CHN,China,4.25936,0.6960442014614402,1,4259.36
2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,ZAF,South Africa,1.1223856,0.18341487657390299,2,1122.3856
2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,BEL,Belgium,0.27476877,0.044901395773353774,3,274.76877
2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,FRA,France,0.24350906,0.039793083753504266,4,243.50906
2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa,NGA,Nigeria,0.0734600899999999,0.012004495906271236,5,73.4600899999999
2021,COD,"Congo, Dem. Rep.",,OTH,Others,0.1458979661999998,0.02384194653152752,6,145.89796619999981
2021,COG,"Congo, Rep.",Sub-Saharan Africa,FRA,France,3.2392368,0.656472393739133,1,3239.2368
2021,COG,"Congo, Rep.",Sub-Saharan Africa,CHN,China,0.96709,0.19599304603515807,2,967.09
2021,COG,"Congo, Rep.",Sub-Saharan Africa,ITA,Italy,0.18939682,0.03838366611294972,3,189.39682
2021,COG,"Congo, Rep.",Sub-Saharan Africa,NGA,Nigeria,0.1494188,0.030281613652212387,4,149.4188
2021,COG,"Congo, Rep.",Sub-Saharan Africa,USA,United States,0.127,0.025738159681586076,5,127.0
2021,COG,"Congo, Rep.",,OTH,Others,0.2621652993999998,0.053131120778960754,6,262.16529939999975
2021,COK,Cook Islands,,ESP,Spain,0.0011326003,0.9417927968253459,1,1.1326003
2021,COK,Cook Islands,,CHN,China,7.000000000000001e-05,0.05820720317465413,2,0.07
2021,COL,Colombia,Latin America & Caribbean,ESP,Spain,12.623963,0.2537132165366141,1,12623.963
2021,COL,Colombia,Latin America & Caribbean,CHL,Chile,6.8682427,0.13803620522106402,2,6868.2427
2021,COL,Colombia,Latin America & Caribbean,USA,United States,6.632,0.13328825916796688,3,6632.0
2021,COL,Colombia,Latin America & Caribbean,CHE,Switzerland,5.715977,0.11487826052082899,4,5715.977
2021,COL,Colombia,Latin America & Caribbean,CAN,Canada,4.8534785000000005,0.09754398374157949,5,4853.4785
2021,COL,Colombia,,OTH,Others,13.0631594037,0.2625400748119465,6,13063.1594037
2021,COM,Comoros,Sub-Saharan Africa,GBR,United Kingdom,0.0053736,0.7871786677745217,1,5.3736
2021,COM,Comoros,Sub-Saharan Africa,CHN,China,0.00104,0.15234960073051632,2,1.0399999999999998
2021,COM,Comoros,Sub-Saharan Africa,THA,Thailand,0.0004128045,0.060471731494961954,3,0.4128045
2021,CPV,Cabo Verde,Sub-Saharan Africa,ESP,Spain,0.3896145,0.46474928798767606,1,389.61449999999996
2021,CPV,Cabo Verde,Sub-Saharan Africa,PRT,Portugal,0.38536725,0.4596829816428002,2,385.36725
2021,CPV,Cabo Verde,Sub-Saharan Africa,ITA,Italy,0.034442375,0.04108437765497571,3,34.442375
2021,CPV,Cabo Verde,Sub-Saharan Africa,FRA,France,0.010193403,0.012159138806233961,4,10.193403
2021,CPV,Cabo Verde,Sub-Saharan Africa,TGO,Togo,0.009836655,0.011733594122986732,5,9.836655
2021,CPV,Cabo Verde,,OTH,Others,0.0088784623,0.010590619785327356,6,8.8784623
2021,CRI,Costa Rica,Latin America & Caribbean,NLD,Netherlands,5.2665913,0.37317333934102603,1,5266.5913
2021,CRI,Costa Rica,Latin America & Caribbean,USA,United States,2.861,0.20272105106289062,2,2861.0
2021,CRI,Costa Rica,Latin America & Caribbean,ESP,Spain,1.6637899,0.1178906806276902,3,1663.7899
2021,CRI,Costa Rica,Latin America & Caribbean,CHE,Switzerland,1.6229082,0.114993937812857,4,1622.9081999999999
2021,CRI,Costa Rica,Latin America & Caribbean,MEX,Mexico,0.754972,0.05349483305244762,5,754.972
2021,CRI,Costa Rica,,OTH,Others,1.94372777897,0.13772615810308855,6,1943.7277789700001
2021,CUB,Cuba,Latin America & Caribbean,ESP,Spain,0.59574774,0.5005284151959358,1,595.74774
2021,CUB,Cuba,Latin America & Caribbean,CAN,Canada,0.2767198,0.23249122681915058,2,276.7198
2021,CUB,Cuba,Latin America & Caribbean,CHN,China,0.18018,0.1513815391897311,3,180.18
2021,CUB,Cuba,Latin America & Caribbean,BRA,Brazil,0.1227352,0.10311823448084961,4,122.7352
2021,CUB,Cuba,Latin America & Caribbean,ITA,Italy,0.01289692,0.010835584417842306,5,12.89692
2021,CUB,Cuba,,OTH,Others,0.00195794073,0.0016449998964905414,6,1.9579407300000002
2021,CUW,Curaçao,Latin America & Caribbean,USA,United States,7.822,0.7879714182133005,1,7822.0
2021,CUW,Curaçao,Latin America & Caribbean,MLT,Malta,0.74372516,0.07492126937945714,2,743.72516
2021,CUW,Curaçao,Latin America & Caribbean,BRA,Brazil,0.654886,0.06597180391051335,3,654.886
2021,CUW,Curaçao,Latin America & Caribbean,DEU,Germany,0.3499735,0.03525557595654213,4,349.9735
2021,CUW,Curaçao,Latin America & Caribbean,SVN,Slovenia,0.2083429,0.020988014623839406,5,208.3429
2021,CUW,Curaçao,,OTH,Others,0.1478284354599998,0.014891917916347404,6,147.8284354599998
2021,CYM,Cayman Islands,Latin America & Caribbean,USA,United States,278.7,0.3228637644486904,1,278700.0
2021,CYM,Cayman Islands,Latin America & Caribbean,CHN,China,229.5251,0.2658964399765415,2,229525.1
2021,CYM,Cayman Islands,Latin America & Caribbean,HKG,"Hong Kong SAR, China",73.89074000000001,0.08559972183099904,3,73890.74
2021,CYM,Cayman Islands,Latin America & Caribbean,BRA,Brazil,71.56222,0.0829022165106041,4,71562.22
2021,CYM,Cayman Islands,Latin America & Caribbean,SGP,Singapore,50.802617,0.0588529751290457,5,50802.617
2021,CYM,Cayman Islands,,OTH,Others,158.7317075669,0.18388488210411918,6,158731.7075669
2021,CYP,Cyprus,Europe & Central Asia,RUS,Russian Federation,215.8234,0.7471646062732187,1,215823.4
2021,CYP,Cyprus,Europe & Central Asia,BEL,Belgium,15.039456,0.05206548141120655,2,15039.456
2021,CYP,Cyprus,Europe & Central Asia,USA,United States,13.281,0.04597783713867272,3,13281.0
2021,CYP,Cyprus,Europe & Central Asia,NLD,Netherlands,7.6892236,0.026619521903745107,4,7689.2236
2021,CYP,Cyprus,Europe & Central Asia,GRC,Greece,5.244797999999999,0.018157101744540046,5,5244.798
2021,CYP,Cyprus,,OTH,Others,31.7786851814,0.11001545152861691,6,31778.6851814
2021,CZE,Czechia,Europe & Central Asia,NLD,Netherlands,26.559477,0.19971629691011442,1,26559.477000000003
2021,CZE,Czechia,Europe & Central Asia,DEU,Germany,25.630746,0.19273262339328923,2,25630.746
2021,CZE,Czechia,Europe & Central Asia,AUT,Austria,17.275553,0.12990502306330873,3,17275.553
2021,CZE,Czechia,Europe & Central Asia,FRA,France,11.59896,0.08721938836403069,4,11598.96
2021,CZE,Czechia,Europe & Central Asia,BEL,Belgium,6.620049,0.04978003413408728,5,6620.049
2021,CZE,Czechia,,OTH,Others,45.3012427349,0.3406466341351696,6,45301.2427349
2021,DEU,Germany,Europe & Central Asia,NLD,Netherlands,214.76594,0.24746403109417733,1,214765.94
2021,DEU,Germany,Europe & Central Asia,USA,United States,162.114,0.18679583893424379,2,162114.0
2021,DEU,Germany,Europe & Central Asia,CHE,Switzerland,76.67894,0.08835330030650371,3,76678.94
2021,DEU,Germany,Europe & Central Asia,FRA,France,60.48312,0.06969166846639117,4,60483.12
2021,DEU,Germany,Europe & Central Asia,GBR,United Kingdom,47.57785,0.05482157250723324,5,47577.85
2021,DEU,Germany,,OTH,Others,306.2474479277,0.35287358869145086,6,306247.4479277
2021,DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",CHN,China,0.08243,0.4565050760775401,1,82.43
2021,DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",FRA,France,0.069088615,0.38261923385499064,2,69.088615
2021,DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",GBR,United Kingdom,0.01659381,0.09189807711350534,3,16.59381
2021,DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",ESP,Spain,0.011326003,0.06272446756240989,4,11.326003
2021,DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",DNK,Denmark,0.0007620557,0.004220335985731203,5,0.7620557
2021,DJI,Djibouti,,OTH,Others,0.0003670594,0.002032809405822834,6,0.36705940000000004
2021,DMA,Dominica,Latin America & Caribbean,ITA,Italy,0.21010869,0.6584886327259339,1,210.10869
2021,DMA,Dominica,Latin America & Caribbean,GBR,United Kingdom,0.07719176,0.2419219143201951,2,77.19176
2021,DMA,Dominica,Latin America & Caribbean,RUS,Russian Federation,0.01639,0.051366883922688095,3,16.389999999999997
2021,DMA,Dominica,Latin America & Caribbean,CAN,Canada,0.0054411189999999,0.017052674074589845,4,5.4411189999999
2021,DMA,Dominica,Latin America & Caribbean,ESP,Spain,0.0033978009999999,0.01064883767903529,5,3.3978009999999
2021,DMA,Dominica,,OTH,Others,0.0065478009,0.02052105727755782,6,6.5478009
2021,DNK,Denmark,Europe & Central Asia,SWE,Sweden,27.328752,0.22608980747558652,1,27328.752
2021,DNK,Denmark,Europe & Central Asia,NOR,Norway,16.705668000000003,0.13820540586233382,2,16705.668
2021,DNK,Denmark,Europe & Central Asia,NLD,Netherlands,14.321731,0.11848317861375957,3,14321.731
2021,DNK,Denmark,Europe & Central Asia,USA,United States,13.701,0.11334789280619222,4,13701.0
2021,DNK,Denmark,Europe & Central Asia,DEU,Germany,10.438045,0.08635358045151525,5,10438.045
2021,DNK,Denmark,,OTH,Others,38.3804520672,0.3175201347906126,6,38380.4520672
2021,DOM,Dominican Republic,Latin America & Caribbean,ESP,Spain,4.0716982,0.36207691180028,1,4071.6982000000003
2021,DOM,Dominican Republic,Latin America & Caribbean,USA,United States,2.055,0.18274145508858575,2,2055.0
2021,DOM,Dominican Republic,Latin America & Caribbean,ITA,Italy,1.2361075,0.10992120836784136,3,1236.1074999999998
2021,DOM,Dominican Republic,Latin America & Caribbean,MEX,Mexico,0.964418,0.08576114288740812,4,964.418
2021,DOM,Dominican Republic,Latin America & Caribbean,FRA,France,0.8743674300000001,0.07775337053054363,5,874.36743
2021,DOM,Dominican Republic,,OTH,Others,2.0438047162999995,0.18174591132534115,6,2043.8047162999994
2021,DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,10.354623,0.4528990170819085,1,10354.623
2021,DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",FRA,France,2.5891243,0.11324524809574278,2,2589.1243
2021,DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",USA,United States,2.237,0.09784374585267173,3,2237.0
2021,DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",CHN,China,1.71602,0.07505669412521312,4,1716.0200000000002
2021,DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,1.5992317,0.069948511405604,5,1599.2317
2021,DZA,Algeria,,OTH,Others,4.3669850416,0.19100678343885982,6,4366.9850416
2021,ECU,Ecuador,Latin America & Caribbean,ESP,Spain,4.128328000000001,0.32853978337677747,1,4128.328
2021,ECU,Ecuador,Latin America & Caribbean,CAN,Canada,1.8080062,0.14388439225077815,2,1808.0061999999998
2021,ECU,Ecuador,Latin America & Caribbean,MEX,Mexico,1.461245,0.11628851093236754,3,1461.245
2021,ECU,Ecuador,Latin America & Caribbean,NLD,Netherlands,1.3013578,0.10356439936644558,4,1301.3578
2021,ECU,Ecuador,Latin America & Caribbean,USA,United States,0.846,0.06732620487925224,5,846.0
2021,ECU,Ecuador,,OTH,Others,3.0207497414,0.24039670919437903,6,3020.7497414
2021,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,19.053734,0.29521427898471725,1,19053.734
2021,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",GBR,United Kingdom,11.731688,0.1817681413099217,2,11731.688
2021,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",USA,United States,11.536,0.17873619534983,3,11536.0
2021,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,9.074823,0.14060327119392602,4,9074.823
2021,EGY,"Egypt, Arab Rep.","Middle East, North Africa, Afghanistan & Pakistan",BHR,Bahrain,3.8186682,0.05916558819100067,5,3818.6682
2021,EGY,"Egypt, Arab Rep.",,OTH,Others,9.32713424272,0.14451252497060427,6,9327.13424272
2021,ERI,Eritrea,Sub-Saharan Africa,CAN,Canada,0.2821609,0.5686616228917739,1,282.16089999999997
2021,ERI,Eritrea,Sub-Saharan Africa,CHN,China,0.20817,0.41954179348513765,2,208.17
2021,ERI,Eritrea,Sub-Saharan Africa,FRA,France,0.004530401,0.009130482589935443,3,4.5304009999999995
