year,ecode_dest,economy_dest,ecode_source,economy_source,value,share,rank
2000,LBN,Lebanon,BGR,Bulgaria,0.952644186,0.015206818348108433,4
2000,LBR,Liberia,JPN,Japan,44.1330673,0.5615025251017396,1
2000,LBR,Liberia,ISR,Israel,19.45,0.24746125255673843,2
2000,LBR,Liberia,LVA,Latvia,14.013267,0.17829000535897216,3
2000,LBR,Liberia,SWE,Sweden,1.001829247,0.012746216982549826,4
2000,LBY,Libya,PAK,Pakistan,4.3,0.37988067153008154,1
2000,LBY,Libya,KOR,"Korea, Rep.",4.019344,0.35508630182102424,2
2000,LBY,Libya,USA,United States,3.0,0.2650330266488941,3
2000,LIE,Liechtenstein,CHL,Chile,47.4,0.4832324814350132,1
2000,LIE,Liechtenstein,CZE,Czechia,43.75051816,0.44602682393511406,2
2000,LIE,Liechtenstein,PRT,Portugal,5.490141883,0.05597077817621067,3
2000,LIE,Liechtenstein,USA,United States,1.0,0.01019477808934627,4
2000,LIE,Liechtenstein,HUN,Hungary,0.354800074,0.0036171080205136355,5
2000,LIE,Liechtenstein,OTH,Others,0.093972653,0.00095803034380214,6
2000,LKA,Sri Lanka,JPN,Japan,11.0332668,0.32122409562896226,1
2000,LKA,Sri Lanka,MYS,Malaysia,9.037837632,0.26312888760929826,2
2000,LKA,Sri Lanka,IND,India,8.37,0.24368536800128987,3
2000,LKA,Sri Lanka,USA,United States,3.0,0.08734242580691394,4
2000,LKA,Sri Lanka,KOR,"Korea, Rep.",2.57314,0.07491476318026752,5
2000,LKA,Sri Lanka,OTH,Others,0.333324602,0.00970445977326804,6
2000,LTU,Lithuania,SWE,Sweden,94.27912825,0.562453232766592,1
2000,LTU,Lithuania,DNK,Denmark,48.61971956,0.2900569717850261,2
2000,LTU,Lithuania,FIN,Finland,9.297033352,0.055464518616518126,3
2000,LTU,Lithuania,LVA,Latvia,4.496038327,0.02682259943004564,4
2000,LTU,Lithuania,DEU,Germany,3.904551317,0.023293888599884297,5
2000,LTU,Lithuania,OTH,Others,7.024804631,0.04190878880193376,6
2000,LUX,Luxembourg,DEU,Germany,9210.651373,0.28512741821019044,1
2000,LUX,Luxembourg,ESP,Spain,8614.335729,0.2666677096481576,2
2000,LUX,Luxembourg,NLD,Netherlands,4001.289847,0.1238650120804825,3
2000,LUX,Luxembourg,ITA,Italy,3415.10503,0.10571891614255921,4
2000,LUX,Luxembourg,USA,United States,2474.0,0.0765858139761785,5
2000,LUX,Luxembourg,OTH,Others,4588.250659409,0.1420351299424317,6
2000,LVA,Latvia,ISR,Israel,1352.501,0.7688430037621345,1
2000,LVA,Latvia,SWE,Sweden,328.4612715,0.1867171636838642,2
2000,LVA,Latvia,DEU,Germany,41.34789018,0.02350463037381715,3
2000,LVA,Latvia,EST,Estonia,31.76248388,0.018055708286534043,4
2000,LVA,Latvia,GBR,United Kingdom,3.026034488,0.0017201802033726653,5
2000,LVA,Latvia,OTH,Others,2.039392851,0.0011593136902773922,6
2000,MAC,"Macao SAR, China",PRT,Portugal,19.09157914,0.8083488367376871,1
2000,MAC,"Macao SAR, China",USA,United States,3.0,0.12702178758655902,2
2000,MAC,"Macao SAR, China",JPN,Japan,1.0764163,0.04557610753776994,3
2000,MAC,"Macao SAR, China",CHN,China,0.45,0.019053268137983855,4
2000,MAR,Morocco,SWE,Sweden,185.8107843,0.3963464244642522,1
2000,MAR,Morocco,FRA,France,113.3222775,0.2417237496116138,2
2000,MAR,Morocco,DEU,Germany,54.84982495,0.11699822528235587,3
2000,MAR,Morocco,USA,United States,52.0,0.11091936428654921,4
2000,MAR,Morocco,ESP,Spain,41.45936982,0.08843551815683354,5
2000,MAR,Morocco,OTH,Others,21.366777222,0.04557671819839538,6
2000,MDG,Madagascar,FRA,France,20.26902524,0.9962550589919671,1
2000,MDG,Madagascar,MUS,Mauritius,0.076191637,0.003744941008032883,2
2000,MEX,Mexico,USA,United States,4203.0,0.3823474188085453,1
2000,MEX,Mexico,ESP,Spain,4105.398931,0.3734686377461839,2
2000,MEX,Mexico,CHE,Switzerland,538.8313872,0.04901755652366115,3
2000,MEX,Mexico,DEU,Germany,423.3969044,0.038516467649028885,4
2000,MEX,Mexico,FRA,France,388.796757,0.03536888805141166,5
2000,MEX,Mexico,OTH,Others,1333.196326553,0.12128103122116916,6
2000,MHL,Marshall Islands,USA,United States,127.0,0.9952978056426333,1
2000,MHL,Marshall Islands,ISR,Israel,0.6,0.004702194357366771,2
2000,MKD,North Macedonia,SWE,Sweden,1.065241688,0.6800533500509764,1
2000,MKD,North Macedonia,DEU,Germany,0.390639396,0.24938531124374289,2
2000,MKD,North Macedonia,HRV,Croatia,0.110527916,0.07056133870528068,3
2000,MLI,Mali,CHN,China,28.67,0.9745125531046115,1
2000,MLI,Mali,KOR,"Korea, Rep.",0.6964,0.0236711036617388,2
2000,MLI,Mali,PRT,Portugal,0.053436521,0.001816343233649745,3
2000,MLT,Malta,CHN,China,28.67,0.9745125531046115,1
2000,MLT,Malta,KOR,"Korea, Rep.",0.6964,0.0236711036617388,2
2000,MLT,Malta,PRT,Portugal,0.053436521,0.001816343233649745,3
2000,MMR,Myanmar,CHN,China,32.87,0.6963032099374638,1
2000,MMR,Myanmar,JPN,Japan,10.6435299,0.22546772237406065,2
2000,MMR,Myanmar,KOR,"Korea, Rep.",2.969937,0.06291380183790816,3
2000,MMR,Myanmar,THA,Thailand,0.722979273,0.015315265850567507,4
2000,MNG,Mongolia,CHN,China,5.37,0.617706546349106,1
2000,MNG,Mongolia,KOR,"Korea, Rep.",2.583629,0.2971926530051014,2
2000,MNG,Mongolia,DEU,Germany,0.616362631,0.07089967078094198,3
2000,MNG,Mongolia,BGR,Bulgaria,0.12345679,0.014201129864850438,4
2000,MNP,Northern Mariana Islands,JPN,Japan,6.3657032,0.8088869176733793,1
2000,MNP,Northern Mariana Islands,KOR,"Korea, Rep.",1.504004,0.19111308232662075,2
2000,MOZ,Mozambique,PRT,Portugal,66.67864382,0.9314325069852866,1
2000,MOZ,Mozambique,MYS,Malaysia,3.908554737,0.054598515038801025,2
2000,MOZ,Mozambique,USA,United States,1.0,0.013968977975912386,3
2000,MRT,Mauritania,DEU,Germany,0.281002395,1.0,1
2000,MTQ,Martinique,USA,United States,3.0,1.0,1
2000,MUS,Mauritius,IND,India,242.25,0.8580709109875436,1
2000,MUS,Mauritius,DEU,Germany,24.50709416,0.08680629354604216,2
2000,MUS,Mauritius,MYS,Malaysia,15.21559026,0.05389496551335974,3
2000,MUS,Mauritius,SWE,Sweden,0.346640123,0.0012278299530544652,4
2000,MWI,Malawi,PRT,Portugal,0.19163442,1.0,1
2000,MYS,Malaysia,USA,United States,1787.0,0.6935870978321061,1
2000,MYS,Malaysia,DNK,Denmark,412.2160448,0.15999313385151734,2
2000,MYS,Malaysia,DEU,Germany,264.2859775,0.10257713717512384,3
2000,MYS,Malaysia,NLD,Netherlands,70.02026903,0.027176919522071068,4
2000,MYS,Malaysia,KOR,"Korea, Rep.",12.079332,0.004688342935439559,5
2000,MYS,Malaysia,OTH,Others,30.859221437,0.011977368683742107,6
2000,NAM,Namibia,DEU,Germany,18.37110743,0.9122158399022677,1
2000,NAM,Namibia,ISL,Iceland,1.313576516,0.06522553468181612,2
2000,NAM,Namibia,NZL,New Zealand,0.454307975,0.02255862541591612,3
2000,NGA,Nigeria,USA,United States,137.0,0.45727066019668655,1
2000,NGA,Nigeria,GBR,United Kingdom,86.2419829,0.2878534923894478,2
2000,NGA,Nigeria,NLD,Netherlands,59.8857564,0.19988320704675872,3
2000,NGA,Nigeria,DEU,Germany,10.96646398,0.03660322791356046,4
2000,NGA,Nigeria,CHN,China,2.61,0.008711506738053662,5
2000,NGA,Nigeria,OTH,Others,2.899536748,0.0096779057154928,6
2000,NIC,Nicaragua,USA,United States,21.0,0.6319367818277069,1
2000,NIC,Nicaragua,CRI,Costa Rica,7.965,0.23968459367893735,2
2000,NIC,Nicaragua,DEU,Germany,3.387691174,0.1019431742058898,3
2000,NIC,Nicaragua,KOR,"Korea, Rep.",0.8062,0.024260353976642727,4
2000,NIC,Nicaragua,COL,Colombia,0.072281,0.002175096310823261,5
2000,NLD,Netherlands,FRA,France,11747.74277,0.3885770251518484,1
2000,NLD,Netherlands,FIN,Finland,4468.430993,0.14780112710590612,2
2000,NLD,Netherlands,ESP,Spain,2559.425097,0.08465743673167274,3
2000,NLD,Netherlands,JPN,Japan,2273.465411,0.07519882274303528,4
2000,NLD,Netherlands,NZL,New Zealand,2152.965495,0.07121307843393276,5
2000,NLD,Netherlands,OTH,Others,7030.696333566,0.23255250983360473,6
2000,NOR,Norway,SWE,Sweden,3685.506819,0.47766398324313686,1
2000,NOR,Norway,FIN,Finland,3437.671826,0.4455430686017319,2
2000,NOR,Norway,NLD,Netherlands,556.4768749,0.07212277000196937,3
2000,NOR,Norway,JPN,Japan,12.6478912,0.0016392432267584465,4
2000,NOR,Norway,DEU,Germany,8.613414409,0.001116350623668937,5
2000,NOR,Norway,OTH,Others,14.772337356000001,0.001914584302734497,6
2000,NPL,Nepal,IND,India,10.94,0.8816967126080802,1
2000,NPL,Nepal,BGD,Bangladesh,1.01,0.08139978790988675,2
2000,NPL,Nepal,MYS,Malaysia,0.407894737,0.03287380701124657,3
2000,NPL,Nepal,KOR,"Korea, Rep.",0.05,0.004029692470786473,4
2000,NRU,Nauru,USA,United States,1.0,1.0,1
2000,NZL,New Zealand,AUS,Australia,1240.0,0.4969480187750468,1
2000,NZL,New Zealand,CHL,Chile,1050.0,0.420802757833709,2
2000,NZL,New Zealand,JPN,Japan,95.57834176,0.038304409335029294,3
2000,NZL,New Zealand,FRA,France,65.41367238,0.026215479750033063,4
2000,NZL,New Zealand,NLD,Netherlands,34.08881518,0.013661588037169145,5
2000,NZL,New Zealand,OTH,Others,10.149965757,0.004067746269012676,6
2000,OMN,Oman,IND,India,64.92,0.8317572222192019,1
2000,OMN,Oman,JPN,Japan,5.3356841,0.06836096404274741,2
2000,OMN,Oman,KOR,"Korea, Rep.",4.774,0.06116464847311259,3
2000,OMN,Oman,DEU,Germany,2.566795651,0.032885872160814664,4
2000,OMN,Oman,HRV,Croatia,0.305141883,0.003909488062027368,5
2000,OMN,Oman,OTH,Others,0.15,0.0019218050420961225,6
2000,PAK,Pakistan,DEU,Germany,58.9847061,0.61122184517014,1
2000,PAK,Pakistan,CHE,Switzerland,34.75758509,0.3601712494142265,2
2000,PAK,Pakistan,MYS,Malaysia,2.260650526,0.023425716209283066,3
2000,PAK,Pakistan,BGD,Bangladesh,0.5,0.00518118920635039,4
2000,PAN,Panama,JPN,Japan,1359.346727,0.41200406631645414,1
2000,PAN,Panama,USA,United States,1328.0,0.4025031945129707,2
2000,PAN,Panama,CHL,Chile,437.6,0.13263207674614155,3
2000,PAN,Panama,COL,Colombia,86.0474329,0.02608009534780911,4
2000,PAN,Panama,DEU,Germany,51.24470241,0.015531744293593018,5
2000,PAN,Panama,OTH,Others,37.113833777,0.011248822783031546,6
2000,PER,Peru,FRA,France,74.62686567,0.31559447764044585,1
2000,PER,Peru,DEU,Germany,49.77980468,0.21051710150200684,2
2000,PER,Peru,CHE,Switzerland,33.98782596,0.14373336041490198,3
2000,PER,Peru,JPN,Japan,17.3247344,0.07326571274485985,4
2000,PER,Peru,COL,Colombia,16.7892774,0.0710012832971435,5
2000,PER,Peru,OTH,Others,43.955913663000004,0.18588806440064204,6
2000,PHL,Philippines,JPN,Japan,511.2977312,0.3468676229750445,1
2000,PHL,Philippines,USA,United States,480.0,0.32563504367066,2
2000,PHL,Philippines,CHE,Switzerland,185.2751001,0.12569180273364458,3
2000,PHL,Philippines,NLD,Netherlands,163.0735213,0.11063011089594542,4
2000,PHL,Philippines,KOR,"Korea, Rep.",62.414869,0.04234264290106984,5
2000,PHL,Philippines,OTH,Others,71.981604348,0.048832776823635723,6
2000,PNG,Papua New Guinea,AUS,Australia,114.7939217,0.8936224122304189,1
2000,PNG,Papua New Guinea,JPN,Japan,12.0261681,0.0936186619313879,2
2000,PNG,Papua New Guinea,CHN,China,0.87,0.006772584185007981,3
2000,PNG,Papua New Guinea,KOR,"Korea, Rep.",0.769,0.005986341653185216,4
2000,POL,Poland,FRA,France,4016.030956,0.47143753346468525,1
2000,POL,Poland,NLD,Netherlands,908.4208587,0.10663854279648122,2
2000,POL,Poland,SWE,Sweden,805.8627585,0.09459935825710984,3
2000,POL,Poland,DEU,Germany,796.884098,0.09354536300500332,4
2000,POL,Poland,USA,United States,512.0,0.060103126638827345,5
2000,POL,Poland,OTH,Others,1479.492928269,0.173676075837893,6
2000,PRI,Puerto Rico,COL,Colombia,0.347655,1.0,1
2000,PRT,Portugal,ESP,Spain,3322.277501,0.49753547017653504,1
2000,PRT,Portugal,CHE,Switzerland,943.54705,0.14130310457634243,2
2000,PRT,Portugal,DEU,Germany,788.465082,0.11807844021836582,3
2000,PRT,Portugal,USA,United States,532.0,0.07967090950537567,4
2000,PRT,Portugal,NLD,Netherlands,479.0860512,0.07174665682414093,5
2000,PRT,Portugal,OTH,Others,612.092959033,0.09166541869924016,6
2000,PRY,Paraguay,USA,United States,212.0,0.9672374226957479,1
2000,PRY,Paraguay,JPN,Japan,4.426298,0.020194722026430866,2
2000,PRY,Paraguay,CHL,Chile,2.2,0.010037369480804931,3
2000,PRY,Paraguay,DEU,Germany,0.554634236,0.002530485797016345,4
2000,QAT,Qatar,USA,United States,150.0,0.6517118393753364,1
2000,QAT,Qatar,DEU,Germany,80.16307352,0.3482881606246635,2
2000,RUS,Russian Federation,NLD,Netherlands,1005.527916,0.515525364133664,1
2000,RUS,Russian Federation,GBR,United Kingdom,372.202242,0.19082483269257752,2
2000,RUS,Russian Federation,DEU,Germany,236.9430625,0.12147863488482005,3
2000,RUS,Russian Federation,FRA,France,86.60401695,0.04440112170250951,4
2000,RUS,Russian Federation,AUT,Austria,67.25631104,0.03448172217546168,5
2000,RUS,Russian Federation,OTH,Others,181.958097425,0.09328832441096727,6
2000,RWA,Rwanda,DEU,Germany,0.253362816,1.0,1
2000,SAU,Saudi Arabia,USA,United States,395.0,0.5989035507029515,1
2000,SAU,Saudi Arabia,NLD,Netherlands,132.6699834,0.20115575729104215,2
2000,SAU,Saudi Arabia,DEU,Germany,83.66592961,0.12685524637036005,3
2000,SAU,Saudi Arabia,FRA,France,35.01013451,0.05308276928766314,4
2000,SAU,Saudi Arabia,PAK,Pakistan,9.3,0.014100767143132785,5
2000,SAU,Saudi Arabia,OTH,Others,3.892536842,0.005901909204850264,6
2000,SDN,Sudan,DEU,Germany,6.162704994,0.8603879399140866,1
2000,SDN,Sudan,USA,United States,1.0,0.1396120600859134,2
2000,SEN,Senegal,FRA,France,17.50506726,0.7274050706739177,1
2000,SEN,Senegal,DEU,Germany,4.637000184,0.19268577472220974,2
2000,SEN,Senegal,PRT,Portugal,1.269578036,0.0527560098619486,3
2000,SEN,Senegal,SWE,Sweden,0.653442826,0.027153144741923974,4
2000,SGP,Singapore,USA,United States,3688.0,0.5629716815124545,1
2000,SGP,Singapore,DEU,Germany,944.5457896,0.14418452587760874,2
2000,SGP,Singapore,HKG,"Hong Kong SAR, China",410.7213679,0.06269644770058527,3
2000,SGP,Singapore,NLD,Netherlands,398.9312696,0.060896694049514734,4
2000,SGP,Singapore,FRA,France,338.1241938,0.05161451896519226,5
2000,SGP,Singapore,OTH,Others,770.628556772,0.11763613189464449,6
2000,SLB,Solomon Islands,NZL,New Zealand,0.454307975,1.0,1
2000,SLE,Sierra Leone,USA,United States,4.0,1.0,1
2000,SLV,El Salvador,CRI,Costa Rica,94.274,1.0,1
2000,SRB,Serbia,DEU,Germany,20.14188318,0.7478489764078766,1
2000,SRB,Serbia,HRV,Croatia,6.588515755,0.24462532720457963,2
2000,SRB,Serbia,LVA,Latvia,0.202690252,0.007525696387543767,3
2000,STP,Sao Tome and Principe,PRT,Portugal,0.712179842,1.0,1
2000,SVK,Slovak Republic,DEU,Germany,928.967201,0.5677513787761436,1
2000,SVK,Slovak Republic,HUN,Hungary,276.2147595,0.16881253759619647,2
2000,SVK,Slovak Republic,AUT,Austria,178.7359499,0.10923699123429947,3
2000,SVK,Slovak Republic,FRA,France,95.81721025,0.05856003653450961,4
2000,SVK,Slovak Republic,NLD,Netherlands,75.548185,0.046172336495425056,5
2000,SVK,Slovak Republic,OTH,Others,80.938526171,0.049466719363425865,6
2000,SVN,Slovenia,AUT,Austria,102.2664456,0.45184096670775975,1
2000,SVN,Slovenia,DEU,Germany,64.10724157,0.2832432263975808,2
2000,SVN,Slovenia,FRA,France,26.71826055,0.11804854079784113,3
2000,SVN,Slovenia,SWE,Sweden,10.8306484,0.047852749886985915,4
2000,SVN,Slovenia,ITA,Italy,9.461028192,0.041801395357409864,5
2000,SVN,Slovenia,OTH,Others,12.949207669,0.05721312085242255,6
2000,SWE,Sweden,USA,United States,14504.0,0.5410589375935009,1
2000,SWE,Sweden,FIN,Finland,3641.902524,0.13585796404126652,2
2000,SWE,Sweden,GBR,United Kingdom,1980.539572,0.07388228327966126,3
2000,SWE,Sweden,NLD,Netherlands,1950.248756,0.07275231108414278,4
2000,SWE,Sweden,DEU,Germany,1297.086788,0.048386679500954675,5
2000,SWE,Sweden,OTH,Others,3432.9138167759997,0.12806182450047385,6
2000,SWZ,Eswatini,USA,United States,21.0,1.0,1
2000,SYC,Seychelles,MUS,Mauritius,2.590515665,0.93019591448841,1
2000,SYC,Seychelles,DEU,Germany,0.194398378,0.06980408551159008,2
2000,SYR,Syrian Arab Republic,DEU,Germany,17.97217616,1.0,1
2000,TCA,Turks and Caicos Islands,DEU,Germany,0.413672379,1.0,1
2000,TCD,Chad,KOR,"Korea, Rep.",0.467412,0.7296243876132041,1
2000,TCD,Chad,DEU,Germany,0.173208034,0.2703756123867959,2
2000,TGO,Togo,USA,United States,1.0,0.691161487376065,1
2000,TGO,Togo,DEU,Germany,0.446839875,0.30883851262393497,2
2000,THA,Thailand,USA,United States,722.0,0.30871069802796464,1
2000,THA,Thailand,JPN,Japan,592.956897,0.2535348165836093,2
2000,THA,Thailand,GBR,United Kingdom,388.8454317,0.16626141917602802,3
2000,THA,Thailand,DEU,Germany,361.6113875,0.15461676433516036,4
2000,THA,Thailand,NLD,Netherlands,83.84005896,0.03584809296987162,5
2000,THA,Thailand,OTH,Others,189.505472939,0.08102820890736599,6
2000,TJK,Tajikistan,DEU,Germany,0.115164916,1.0,1
2000,TKM,Turkmenistan,DEU,Germany,19.4803759,0.9638799395116644,1
2000,TKM,Turkmenistan,LTU,Lithuania,0.73,0.0361200604883356,2
2000,TON,Tonga,NZL,New Zealand,0.908615951,1.0,1
2000,TTO,Trinidad and Tobago,USA,United States,75.0,0.6271764923584314,1
2000,TTO,Trinidad and Tobago,DEU,Germany,44.58356366,0.37282350764156846,2
2000,TUN,Tunisia,PRT,Portugal,212.1862908,0.6232471461711598,1
2000,TUN,Tunisia,FRA,France,53.4365211,0.15695716792693926,2
2000,TUN,Tunisia,DEU,Germany,36.29998157,0.10662262785343057,3
2000,TUN,Tunisia,USA,United States,13.0,0.03818443156566587,4
2000,TUN,Tunisia,CHE,Switzerland,9.888444139,0.02904497065511964,5
2000,TUN,Tunisia,OTH,Others,15.641650308,0.04594365582768481,6
2000,TUR,Turkiye,DEU,Germany,817.2259075,0.48580881274672166,1
2000,TUR,Turkiye,USA,United States,228.0,0.13553707523185998,2
2000,TUR,Turkiye,FRA,France,161.2308826,0.09584544852919029,3
2000,TUR,Turkiye,NLD,Netherlands,158.4669246,0.09420238368978809,4
2000,TUR,Turkiye,JPN,Japan,136.435763,0.0811057205002071,5
2000,TUR,Turkiye,OTH,Others,180.837069702,0.10750055930223282,6
2000,TWN,"Taiwan, China",NLD,Netherlands,1792.887415,0.594843319627254,1
2000,TWN,"Taiwan, China",USA,United States,951.0,0.31552232015947224,2
2000,TWN,"Taiwan, China",DEU,Germany,119.0326147,0.039492583348888013,3
2000,TWN,"Taiwan, China",CHE,Switzerland,94.97643353,0.03151123519227917,4
2000,TWN,"Taiwan, China",KOR,"Korea, Rep.",9.54395,0.003166487116178754,5
2000,TWN,"Taiwan, China",OTH,Others,46.609431229,0.01546405455592791,6
2000,TZA,Tanzania,USA,United States,20.0,0.9459566266463434,1
2000,TZA,Tanzania,CHN,China,1.0,0.047297831332317165,2
2000,TZA,Tanzania,MYS,Malaysia,0.142618421,0.0067455420213394,3
2000,UGA,Uganda,SWE,Sweden,0.700265437,1.0,1
2000,UKR,Ukraine,AUT,Austria,33.16749585,0.27370497592282006,1
2000,UKR,Ukraine,KOR,"Korea, Rep.",32.0,0.26407056080268543,2
2000,UKR,Ukraine,USA,United States,26.0,0.2145573306521819,3
2000,UKR,Ukraine,NLD,Netherlands,18.42638659,0.15205832001213695,4
2000,UKR,Ukraine,SWE,Sweden,9.218815486,0.07607555547889067,5
2000,UKR,Ukraine,OTH,Others,2.3670348800000003,0.019533257131284915,6
2000,URY,Uruguay,CHE,Switzerland,176.9261742,0.475137497034502,1
2000,URY,Uruguay,FRA,France,68.17763037,0.18309189578206145,2
2000,URY,Uruguay,CHL,Chile,47.8,0.1283675095612235,3
2000,URY,Uruguay,DEU,Germany,39.18371107,0.10522835576197583,4
2000,URY,Uruguay,ESP,Spain,22.1116639,0.05938115537861528,5
2000,URY,Uruguay,OTH,Others,18.169188152,0.048793586481621944,6
2000,USA,United States,GBR,United Kingdom,36689.15515,0.17510939980150564,1
2000,USA,United States,NLD,Netherlands,32353.41809,0.15441586485446981,2
2000,USA,United States,FRA,France,30985.81168,0.147888575342332,3
2000,USA,United States,DEU,Germany,27679.23899,0.1321070192727328,4
2000,USA,United States,CAN,Canada,22718.18249,0.10842896992696151,5
2000,USA,United States,OTH,Others,59095.528214754,0.2820501708019983,6
2000,UZB,Uzbekistan,IND,India,0.31,0.5414847161572053,1
2000,UZB,Uzbekistan,LTU,Lithuania,0.2625,0.4585152838427948,2
2000,VCT,St. Vincent and the Grenadines,DEU,Germany,0.38419016,1.0,1
2000,VEN,"Venezuela, RB",USA,United States,3798.0,0.5574110177705063,1
2000,VEN,"Venezuela, RB",NLD,Netherlands,930.5325226,0.13656900486862103,2
2000,VEN,"Venezuela, RB",FRA,France,906.57822,0.13305336711394786,3
2000,VEN,"Venezuela, RB",ESP,Spain,503.9616731,0.07396360956292738,4
2000,VEN,"Venezuela, RB",DEU,Germany,471.5948038,0.06921330688821492,5
2000,VEN,"Venezuela, RB",OTH,Others,202.97635574,0.029789693795782453,6
2000,VGB,British Virgin Islands,HKG,"Hong Kong SAR, China",7046.438468,0.857677758188728,1
2000,VGB,British Virgin Islands,USA,United States,989.0,0.12037901227702198,2
2000,VGB,British Virgin Islands,PRT,Portugal,68.60235858,0.008350135657972178,3
2000,VGB,British Virgin Islands,CHL,Chile,29.1,0.003541991160021577,4
2000,VGB,British Virgin Islands,ISR,Israel,26.872,0.00327080365814776,5
2000,VGB,British Virgin Islands,OTH,Others,55.705024004,0.006780299058108514,6
2000,VNM,Vietnam,AUS,Australia,95.0,0.49595050007960434,1
2000,VNM,Vietnam,KOR,"Korea, Rep.",36.252819,0.18925898644574088,2
2000,VNM,Vietnam,JPN,Japan,21.9366214,0.11452082477249421,3
2000,VNM,Vietnam,CHN,China,17.61,0.09193356112001928,4
2000,VNM,Vietnam,THA,Thailand,8.576029996,0.044771435423304085,5
2000,VNM,Vietnam,OTH,Others,12.175904156,0.06356469215883719,6
2000,VUT,Vanuatu,KOR,"Korea, Rep.",1.566259,1.0,1
2000,WSM,Samoa,JPN,Japan,2.0507586,1.0,1
2000,YEM,"Yemen, Rep.",USA,United States,68.0,0.7222392608789997,1
2000,YEM,"Yemen, Rep.",FRA,France,16.58374793,0.17613873305245356,2
2000,YEM,"Yemen, Rep.",KOR,"Korea, Rep.",9.567877,0.10162200606854677,3
2000,ZAF,South Africa,GBR,United Kingdom,951.6878464,0.4344998055078487,1
2000,ZAF,South Africa,DEU,Germany,512.9924452,0.2342103227539922,2
2000,ZAF,South Africa,USA,United States,346.0,0.15796874287551652,3
2000,ZAF,South Africa,FRA,France,113.3222775,0.05173808588573824,4
2000,ZAF,South Africa,NLD,Netherlands,97.6598489,0.04458729352643322,5
2000,ZAF,South Africa,OTH,Others,168.644307886,0.07699574945047104,6
2000,ZMB,Zambia,CHN,China,11.63,0.6873809164315328,1
2000,ZMB,Zambia,USA,United States,5.0,0.2955206003574947,2
2000,ZMB,Zambia,DEU,Germany,0.289294269,0.017098483210972515,3
2000,ZWE,Zimbabwe,GBR,United Kingdom,57.49465527,0.6333200818849378,1
2000,ZWE,Zimbabwe,USA,United States,30.0,0.3304585855385047,2
2000,ZWE,Zimbabwe,SWE,Sweden,3.288278849,0.03622133257655741,3
2001,ABW,Aruba,USA,United States,263.0,1.0,1
2001,AGO,Angola,USA,United States,342.0,0.7350930555577706,1
2001,AGO,Angola,FRA,France,75.1671126,0.16156380841692689,2
2001,AGO,Angola,PRT,Portugal,45.66760029,0.09815770712621939,3
